,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
22,1128970743,R57-M0-NC,R57,M0,NC,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58015: Link has been severed,1
23,1128970743,R57-M0-NC,R57,M0,NC,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58016: Link has been severed,1
24,1128970743,R57-M1-N0,R57,M1,N0,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57765: Link has been severed,1
25,1128970744,R57-M1-N0,R57,M1,N0,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57766: Link has been severed,1
26,1128970745,R57-M1-NC,R57,M1,NC,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57759: Link has been severed,1
27,1128970745,R57-M1-NC,R57,M1,NC,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57760: Link has been severed,1
28,1128970759,R57-M1-N8,R57,M1,N8,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57761: Link has been severed,1
29,1128970759,R57-M1-N8,R57,M1,N8,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57762: Link has been severed,1
30,1128970784,R57-M0-N8,R57,M0,N8,J18-U11,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58017: Link has been severed,1
31,1128970784,R57-M0-N8,R57,M0,N8,J18-U01,I-O,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:58018: Link has been severed,1
32,1129165877,R57-M0-N4,R57,M0,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
33,1129165877,R57-M0-N4,R57,M0,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
34,1129165879,R57-M1-N4,R57,M1,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
35,1129165879,R57-M1-N4,R57,M1,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
36,1129165879,R57-M0-N0,R57,M0,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
37,1129165879,R57-M0-N0,R57,M0,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
38,1129165880,R57-M0-NC,R57,M0,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
39,1129165880,R57-M0-NC,R57,M0,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
40,1129165880,R57-M1-N0,R57,M1,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
41,1129165880,R57-M1-N0,R57,M1,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
42,1129165881,R57-M1-NC,R57,M1,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
43,1129165881,R57-M1-NC,R57,M1,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
44,1129165893,R57-M1-N8,R57,M1,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
45,1129165893,R57-M1-N8,R57,M1,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
46,1129165916,R57-M0-N8,R57,M0,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
47,1129165916,R57-M0-N8,R57,M0,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,2
48,1129166645,R57-M0-N4,R57,M0,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
49,1129166645,R57-M0-N4,R57,M0,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
50,1129166647,R57-M1-N4,R57,M1,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
51,1129166648,R57-M1-N4,R57,M1,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
52,1129166648,R57-M0-N0,R57,M0,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
53,1129166648,R57-M0-N0,R57,M0,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
54,1129166649,R57-M0-NC,R57,M0,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
55,1129166649,R57-M0-NC,R57,M0,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
56,1129166649,R57-M1-N0,R57,M1,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
57,1129166649,R57-M1-N0,R57,M1,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
58,1129166651,R57-M1-NC,R57,M1,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
59,1129166651,R57-M1-NC,R57,M1,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
60,1129166664,R57-M1-N8,R57,M1,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
61,1129166664,R57-M1-N8,R57,M1,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
62,1129166688,R57-M0-N8,R57,M0,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
63,1129166688,R57-M0-N8,R57,M0,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image,3
64,1129204908,R57-M0-N4,R57,M0,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
65,1129204908,R57-M0-N4,R57,M0,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
66,1129204909,R57-M1-N4,R57,M1,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
67,1129204909,R57-M1-N4,R57,M1,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
68,1129204910,R57-M0-N0,R57,M0,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
69,1129204910,R57-M0-N0,R57,M0,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
70,1129204910,R57-M0-NC,R57,M0,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
71,1129204910,R57-M0-NC,R57,M0,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
72,1129204910,R57-M1-N0,R57,M1,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
73,1129204910,R57-M1-N0,R57,M1,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
74,1129204911,R57-M1-NC,R57,M1,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
75,1129204911,R57-M1-NC,R57,M1,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
76,1129204921,R57-M1-N8,R57,M1,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
77,1129204922,R57-M1-N8,R57,M1,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
78,1129204945,R57-M0-N8,R57,M0,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
79,1129204945,R57-M0-N8,R57,M0,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image,4
80,1129208164,R57-M0-N4,R57,M0,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
81,1129208164,R57-M0-N4,R57,M0,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
82,1129208166,R57-M1-N4,R57,M1,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
83,1129208166,R57-M1-N4,R57,M1,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
84,1129208167,R57-M0-N0,R57,M0,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
85,1129208167,R57-M0-N0,R57,M0,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
86,1129208167,R57-M0-NC,R57,M0,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
87,1129208167,R57-M0-NC,R57,M0,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
88,1129208168,R57-M1-N0,R57,M1,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
89,1129208168,R57-M1-N0,R57,M1,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
90,1129208169,R57-M1-NC,R57,M1,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
91,1129208169,R57-M1-NC,R57,M1,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
92,1129208181,R57-M1-N8,R57,M1,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
93,1129208181,R57-M1-N8,R57,M1,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
94,1129208200,R57-M0-N8,R57,M0,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
95,1129208201,R57-M0-N8,R57,M0,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/bandwidth.rts: invalid or missing program image,5
96,1129208326,R57-M0-N4,R57,M0,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
97,1129208326,R57-M0-N4,R57,M0,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
98,1129208328,R57-M1-N4,R57,M1,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
99,1129208328,R57-M1-N4,R57,M1,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
100,1129208328,R57-M0-N0,R57,M0,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
101,1129208328,R57-M0-N0,R57,M0,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
102,1129208329,R57-M0-NC,R57,M0,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
103,1129208329,R57-M0-NC,R57,M0,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
104,1129208329,R57-M1-N0,R57,M1,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
105,1129208329,R57-M1-N0,R57,M1,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
106,1129208331,R57-M1-NC,R57,M1,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
107,1129208331,R57-M1-NC,R57,M1,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
108,1129208344,R57-M1-N8,R57,M1,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
109,1129208344,R57-M1-N8,R57,M1,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
110,1129208370,R57-M0-N8,R57,M0,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
111,1129208370,R57-M0-N8,R57,M0,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image,6
112,1129289558,R57-M1-N4,R57,M1,N4,J18-U11,I-O,Lustre mount FAILED : bglio759 : block_id : location,7
113,1129289559,R57-M1-N4,R57,M1,N4,J18-U01,I-O,Lustre mount FAILED : bglio760 : block_id : location,7
114,1129289559,R57-M0-N0,R57,M0,N0,J18-U01,I-O,Lustre mount FAILED : bglio754 : block_id : location,7
115,1129289559,R57-M0-NC,R57,M0,NC,J18-U11,I-O,Lustre mount FAILED : bglio763 : block_id : location,7
116,1129289559,R57-M1-N0,R57,M1,N0,J18-U11,I-O,Lustre mount FAILED : bglio757 : block_id : location,7
117,1129289559,R57-M1-N0,R57,M1,N0,J18-U01,I-O,Lustre mount FAILED : bglio758 : block_id : location,7
118,1129289576,R57-M0-N8,R57,M0,N8,J18-U01,I-O,Lustre mount FAILED : bglio762 : block_id : location,7
119,1129289608,R57-M0-NC,R57,M0,NC,J18-U01,I-O,Lustre mount FAILED : bglio764 : block_id : location,7
120,1129289637,R57-M0-N4,R57,M0,N4,J18-U11,I-O,Lustre mount FAILED : bglio755 : block_id : location,7
121,1129289637,R57-M0-N4,R57,M0,N4,J18-U01,I-O,Lustre mount FAILED : bglio756 : block_id : location,7
122,1129289638,R57-M1-NC,R57,M1,NC,J18-U01,I-O,Lustre mount FAILED : bglio768 : block_id : location,7
123,1129289641,R57-M1-N8,R57,M1,N8,J18-U01,I-O,Lustre mount FAILED : bglio766 : block_id : location,7
124,1129289646,R57-M0-N8,R57,M0,N8,J18-U11,I-O,Lustre mount FAILED : bglio761 : block_id : location,7
125,1129289658,R57-M0-N0,R57,M0,N0,J18-U11,I-O,Lustre mount FAILED : bglio753 : block_id : location,7
126,1129289659,R57-M1-NC,R57,M1,NC,J18-U11,I-O,Lustre mount FAILED : bglio767 : block_id : location,7
127,1129291960,R57-M0-N4,R57,M0,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
128,1129291960,R57-M0-N4,R57,M0,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
129,1129291960,R57-M1-N4,R57,M1,N4,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
130,1129291960,R57-M1-N4,R57,M1,N4,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
131,1129291960,R57-M0-N0,R57,M0,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
132,1129291960,R57-M0-N0,R57,M0,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
133,1129291961,R57-M0-NC,R57,M0,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
134,1129291961,R57-M0-NC,R57,M0,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
135,1129291961,R57-M1-N0,R57,M1,N0,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
136,1129291961,R57-M1-N0,R57,M1,N0,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
137,1129291962,R57-M1-NC,R57,M1,NC,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
138,1129291962,R57-M1-NC,R57,M1,NC,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
139,1129291969,R57-M1-N8,R57,M1,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
140,1129291969,R57-M1-N8,R57,M1,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
141,1129291987,R57-M0-N8,R57,M0,N8,J18-U11,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
142,1129291988,R57-M0-N8,R57,M0,N8,J18-U01,I-O,ciod: Error loading /bgl/apps/followup/RAPTOR/raptor.254.noprint: invalid or missing program image,8
143,1129391857,R57-M0-N4,R57,M0,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
144,1129391857,R57-M0-N4,R57,M0,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
145,1129391858,R57-M1-N4,R57,M1,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
146,1129391859,R57-M1-N4,R57,M1,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
147,1129391859,R57-M0-N0,R57,M0,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
148,1129391859,R57-M0-N0,R57,M0,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
149,1129391860,R57-M0-NC,R57,M0,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
150,1129391860,R57-M0-NC,R57,M0,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
151,1129391860,R57-M1-N0,R57,M1,N0,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
152,1129391860,R57-M1-N0,R57,M1,N0,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
153,1129391861,R57-M1-NC,R57,M1,NC,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
154,1129391861,R57-M1-NC,R57,M1,NC,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
155,1129391868,R57-M1-N8,R57,M1,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
156,1129391868,R57-M1-N8,R57,M1,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
157,1129391881,R57-M0-N8,R57,M0,N8,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
158,1129391881,R57-M0-N8,R57,M0,N8,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
159,1129391950,R57-M0-N4,R57,M0,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
160,1129391950,R57-M0-N4,R57,M0,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
161,1129391952,R57-M1-N4,R57,M1,N4,J18-U11,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
162,1129391952,R57-M1-N4,R57,M1,N4,J18-U01,I-O,ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/EPStreamTriad.64K.rts: invalid or missing program image,9
